UNIT UP,NOMOR GARDU,NAMA GARDU,ALAMAT,LATITUDE,LONGITUDE,KAPASITAS TRAFO (kVA),FEEDER,Pemakaian (%),I rata-rata (A),Unbalanced (%),Update
11223 - LHOKSUKON,GD112230304,LSK151-00,PAJAK IKAN LHOKSUKON,5.043259,97.321802,100,,,,,
11223 - LHOKSUKON,GD112230333,LSK152-00,TPA BUKIT HAGU,4.991763,97.386676,25,,,,,
11223 - LHOKSUKON,GD112230305,LSK153-00,PASAR INPRES LHOKSUKON,5.04419,97.32359,160,,,,,
11223 - LHOKSUKON,GD112230306,LSK154-00,PENDOPO BUPATI AU,5.040645,97.322459,50,,,,,
11223 - LHOKSUKON,GD112230334,LSK155-00,SPG ALUE TINGKEUM,5.031059,97.32392,50,,,,,
11223 - LHOKSUKON,GD112230367,LSK156-00,DS.MNS RAMBOT - 3 AB,5.061169,97.316501,50,,,,,
11223 - LHOKSUKON,GD112230368,LSK157-00,DS. MANCANG AB,5.077153,97.308279,50,,,,,
11223 - LHOKSUKON,GD112230369,LSK159-00,DS. COT U SIBAK - II,5.076925,97.367275,50,,,,,
11223 - LHOKSUKON,GD112230370,LSK161-00,DS. MEUNYE LUAR,5.046862,97.331992,50,,,,,
11223 - LHOKSUKON,GD112230371,LSK162-00,KOMPI BRIGIF DS. BLANG AMAN,5.056177,97.388542,100,,,,,
11223 - LHOKSUKON,GD112230335,LSK163-00,DS TEUPIN KEUBEU - KM III,4.997928,97.37171,50,,,,,
11223 - LHOKSUKON,GD112230323,LSK166-00,DS JEULIKAT KM - 07,4.983188,97.333918,50,,,,,
11223 - LHOKSUKON,GD112230372,LSK168-00,KANTOR BUPATI AU,5.075592,97.301588,1000,,,,,
11223 - LHOKSUKON,GD112230373,LSK169-00,KOMPLEK TERMINAL LSK,5.041145,97.324273,100,,,,,
11223 - LHOKSUKON,GD112230374,LSK170-00,KANTOR KIP,5.067435,97.309328,100,,,,,
11223 - LHOKSUKON,GD112230375,LSK171-00,DS. ARONGAN,5.101012,97.305392,50,,,,,
11223 - LHOKSUKON,GD112230376,LSK172-00,DS. ALUE DRIEN LANDENG,5.073623,97.306767,50,,,,,
11223 - LHOKSUKON,GD112230377,LSK173-00,DS. BINTANG HUE-3 LUAR,5.068608,97.342089,50,,,,,
11223 - LHOKSUKON,GD112230378,LSK174-00,DS. TRIENG PANTANG-II,5.0953,97.301181,50,,,,,
11223 - LHOKSUKON,GD112230336,LSK177-00,DS BLANG LT II,5.036386,97.327076,100,,,,,
11223 - LHOKSUKON,GD112230346,LSK178-00,DS DAYAH JL. REL,5.041572,97.314831,50,,,,,
11223 - LHOKSUKON,GD112230337,LSK180-00,DS ULEE TANOH - KM III,5.015087,97.335899,50,,,,,
11223 - LHOKSUKON,GD112230338,LSK181-00,DS BUKIT HAGU - PATOK I,4.995547,97.40077,50,,,,,
11223 - LHOKSUKON,GD112230379,LSK182-00,DS. COT BERINGIN-I,5.077864,97.344044,50,,,,,
11223 - LHOKSUKON,GD112230380,LSK183-00,DS. TRIENG MTG.UBI 3,5.043393,97.327817,50,,,,,
11223 - LHOKSUKON,GD112230340,LSK184-00,DS GRONG GRONG II,4.98377,97.360103,50,,,,,
11223 - LHOKSUKON,GD112230381,LSK185-00,KP. BARU 3 LSK,5.039041,97.323206,100,,,,,
11223 - LHOKSUKON,GD112230347,LSK186-00,KILANG PADI,5.026201,97.304023,100,,,,,
11223 - LHOKSUKON,GD112230382,LSK187-00,RS YAKESNA,5.090907,97.299484,100,,,,,
11223 - LHOKSUKON,GD112230383,LSK188-00,RS PRATAMA,5.066516,97.307207,250,,,,,
11223 - LHOKSUKON,GD112230341,LSK189-00,DS DAYAH II - KM VI,4.992162,97.333291,50,,,,,
11223 - LHOKSUKON,GD112230384,LSK190-00,DS. COT BERINGIN-II,5.067104,97.354047,100,,,,,
11223 - LHOKSUKON,GD112230385,LSK191-00,DS. ASAN AB-II,5.048593,97.32033,50,,,,,
11223 - LHOKSUKON,GD112230349,LSK192-00,DESA MEUREUBO-2,5.003104,97.334309,25,,,,,
11223 - LHOKSUKON,GD112230339,LSK193-00,DS BUKIT HAGU VII - PATOK V,4.977581,97.41953,50,,,,,
11223 - LHOKSUKON,GD112230324,LSK194-00,KTR KEJARI II - DS ALUE BUKIT MU,5.049477,97.334721,50,,,,,
11223 - LHOKSUKON,GD112230386,LSK195-00,KANTOR DPRK LANDING,5.07598,97.301223,315,,,,,
11223 - LHOKSUKON,GD112230435,LSK196-00,SPBU DESA TRIENG MU,5.043006,97.327327,100,,,,,
11223 - LHOKSUKON,GD112230436,LSK197-00,DS. SEUNEBOK DALAM II ,4.998391,97.382837,50,,,,,
11223 - LHOKSUKON,GD112230442,LSK198-00,KFC LHOKSUKON,5.042673,97.32695,160,,,,,
11223 - LHOKSUKON,GD112230443,LSK199-00,PS GH LHOKSUKON,5.040722,97.322716,50,,,,,
11223 - LHOKSUKON,GD112230441,LSK200-00,DS. BUKET MEE KM-VII,4.986764,97.346084,50,,,,,
11223 - LHOKSUKON,GD112230448,LSK201-00,PERUMAHAN POLRES-2 (AUT),5.057588,97.347542,100,,,,,
11223 - LHOKSUKON,GD112230449,LSK202-00,DS. MATA IE-2,5.014432,97.372406,50,,,,,
11223 - LHOKSUKON,GD112230450,LSK203-00,RSU AZ-ZAHRA,5.060318,97.339449,100,,,,,
11223 - LHOKSUKON,GD112230453,LSK204-00,AULA BRIGIF,5.051207,97.386238,100,,,,,
11223 - LHOKSUKON,GD112230455,LSK205-00,MASJID DS RANTO,5.061878,97.311487,160,,,,,
11223 - LHOKSUKON,GD112230456,LSK206-00,POLSEK LHOKSUKON,5.041189,97.321412,50,,,,,
11223 - LHOKSUKON,GD112230459,LSK207-00,KANTOR BPKAD ACEH UTARA,5.073558,97.303103,160,,,,,
11223 - LHOKSUKON,GD112230460,LSK208-00,MNS TUHA-2 BATU VI,5.00048,97.328629,50,,,,,
11223 - LHOKSUKON,GD112230464,LSK209-00,VIDEOTRON DINKES,5.07688,97.30233,50,,,,,
11223 - LHOKSUKON,GD112230467,LSK210-00,MIXUE KOTA LSK,5.041252,97.319754,50,,,,,
11223 - LHOKSUKON,GD112230468,LSK211-00,DS. ASAN LB,5.027256,97.305232,50,,,,,
11223 - LHOKSUKON,GD112230470,LSK212-00,BLANG AMAN LUAR,5.064962,97.375898,50,,,,,
11223 - LHOKSUKON,GD112230471,LSK213-00,PDAM DS ASAN ARA KEMUDI,5.025214,97.311987,400,,,,,
11223 - LHOKSUKON,GD112230485,LSK214-00,MASJID RAYA LHOKSUKON,5.04174,97.32233,100,,,,,
,,LSK215-00,,4.984127,97.336541,,,,,,
,,LSK216-00,,4.99809,97.38302,,,,,,
11223 - LHOKSUKON,GD112230108,MKL001-00,KD.MATANG KULI,5.035285,97.277335,160,,,,,
11223 - LHOKSUKON,GD112230118,MKL002-00,MEE- 1 MATANG KULI,5.035182,97.272515,100,,,,,
11223 - LHOKSUKON,GD112230097,MKL003-00,PARANG X,5.037005,97.26714,100,,,,,
11223 - LHOKSUKON,GD112230111,MKL004-00,DS. TRIENG TEUPIN KEUBEU-I,5.027432,97.297737,100,,,,,
11223 - LHOKSUKON,GD112230105,MKL005-00,GLANG GLONG,5.040344,97.297153,100,,,,,
11223 - LHOKSUKON,GD112230278,MKL006-00,DS. AROUN GLP - VII,5.065141,97.300289,50,,,,,
11223 - LHOKSUKON,GD112230205,MKL009-00,TUTONG MK,5.023653,97.258288,50,,,,,
11223 - LHOKSUKON,GD112230207,MKL010-00,SEURIWEUK,5.024299,97.250681,50,,,,,
11223 - LHOKSUKON,GD112230120,MKL013-00,ALUE THO,5.024606,97.270683,50,,,,,
11223 - LHOKSUKON,GD112230124,MKL014-00,DS. MESJID PIERAK,5.00848,97.266841,50,,,,,
11223 - LHOKSUKON,GD112230106,MKL015-00,TEUMPOK PERLAK,5.037801,97.288727,100,,,,,
11223 - LHOKSUKON,GD112230121,MKL016-00,SIEREN,5.023598,97.280194,50,,,,,
11223 - LHOKSUKON,GD112230110,MKL017-00,PUNTI TEUPIN KEUBEE,5.029678,97.287133,50,,,,,
11223 - LHOKSUKON,GD112230109,MKL041-00,TELKOMSEL ,5.03237,97.277853,100,,,,,
11223 - LHOKSUKON,GD112230438,MKL049-00,DS. KUNYET MUELEE,5.01604,97.256953,50,,,,,
11223 - LHOKSUKON,GD112230126,MKL051-00,DS. BOENIE-1 DIDALAM,5.006404,97.250169,50,,,,,
11223 - LHOKSUKON,GD112230119,MKL054-00,DS. HAGU MTG KULI,5.031641,97.270028,100,,,,,
11223 - LHOKSUKON,GD112230125,MKL059-00,BOENIE- 2 LUAR,5.010342,97.254725,50,,,,,
11223 - LHOKSUKON,GD112230122,MKL062-00,BERINGIN PIRAK,5.016455,97.272631,50,,,,,
11223 - LHOKSUKON,GD112230107,MKL065-00,UDE MK,5.034723,97.27936,160,,,,,
11223 - LHOKSUKON,GD112230123,MKL071-00,RAYEUK PIRAK,5.01751,97.26293,50,,,,,
11223 - LHOKSUKON,GD112230063,MKL073-00,ARON GLP VII,5.06071,97.300317,50,,,,,
11223 - LHOKSUKON,GD112230117,MKL074-00,MEE 2 MATANG KULI,5.03325,97.273091,100,,,,,
11223 - LHOKSUKON,GD112230204,MKL078-00,TELKOMSEL MEURIA,5.033521,97.264008,25,,,,,
11223 - LHOKSUKON,GD112230295,MKL080-00,KEUDE MATANG KULI II,5.034991,97.278098,50,,,,,
11223 - LHOKSUKON,GD112230299,MKL082-00,DAYAH BONIE 3,5.00992,97.254001,160,,,,,
11223 - LHOKSUKON,GD112230313,MKL083-00,DS SEURIWEUK 3,5.019217,97.247779,50,,,,,
11223 - LHOKSUKON,GD112230297,MKL086-00,MAN MATANG KULI,5.030058,97.286202,50,,,,,
11223 - LHOKSUKON,GD112230388,MKL091-00,DS. MEURIA,5.033723,97.264396,100,,,,,
11223 - LHOKSUKON,GD112230389,MKL094-00,DS. JEUMPA GLP VII,5.045735,97.296889,100,,,,,
11223 - LHOKSUKON,GD112230390,MKL096-00,DS. DAYAH BARO,5.025681,97.253646,50,,,,,
11223 - LHOKSUKON,GD112230391,MKL097-00,DS. TRIENG TEUPIN KEUBEU-II,5.028328,97.292871,50,,,,,
11223 - LHOKSUKON,GD112230387,MKL102-00,DS. PARANG IX - II,5.03704,97.268637,50,,,,,
11223 - LHOKSUKON,GD112230440,MKL103-00,DS. RAYEUK MATANG KULI,5.034831,97.2827,50,,,,,
11223 - LHOKSUKON,GD112230447,MKL104-00,DS. JEUMPA GLUMPANG VII,5.05706,97.300166,100,,,,,
11223 - LHOKSUKON,GD112230451,MKL105-00,PT. SAS CLUSTER IV ,5.026914,97.260023,100,,,,,
11223 - LHOKSUKON,GD112230392,MMU078-00,DESA LUBOK TEUWE,5.016213,97.196019,50,,,,,
11223 - LHOKSUKON,GD112230247,NBG005-00,DS. SUMBOK RAYEUK ,5.068075,97.247703,200,,,,,
11223 - LHOKSUKON,GD112230243,NBG006-00,DS. NIBONG WAKEH,5.078828,97.255181,50,,,,,
11223 - LHOKSUKON,GD112230251,NBG015-00,KEUDEE SP.PAYA ,5.058996,97.237614,100,,,,,
11223 - LHOKSUKON,GD112230268,NBG016-00,DS.SEULEUNYOK ,5.032826,97.223108,100,,,,,
11223 - LHOKSUKON,GD112230266,NBG027-00,DS. MUNJEE LHE ,5.049405,97.233828,50,,,,,
11223 - LHOKSUKON,GD112230245,NBG033-00,DS. KEUPOK NIBONG ,5.074071,97.25563,50,,,,,
11223 - LHOKSUKON,GD112230246,NBG034-00,DS. KEH NIBONG ,5.070683,97.252621,50,,,,,
11223 - LHOKSUKON,GD112230267,NBG038-00,TELKOMSEL DS.RANTO ,5.04009,97.228135,25,,,,,
11223 - LHOKSUKON,GD112230249,NBG039-00,DS. MATANG MUNJEE,5.07234,97.24476,50,,,,,
11223 - LHOKSUKON,GD112230248,NBG043-00,MITRATEL-2 DS.SUMBOK RAYEK,5.06798,97.24655,25,,,,,
11223 - LHOKSUKON,GD112230265,NBG046-00,DS. KEULILE,5.052937,97.23663,50,,,,,
11223 - LHOKSUKON,GD112230317,NBG053-00,MESJID NIBONG,5.076045,97.256527,50,,,,,
11223 - LHOKSUKON,GD112230318,NBG054-00,DS. KEUPOK NIBONG-2,5.073273,97.254547,25,,,,,
11223 - LHOKSUKON,GD112230393,NBG059-00,DS. RANTO NIBONG,5.03937,97.227625,50,,,,,
11223 - LHOKSUKON,GD112230394,NBG060-00,DS. NIBONG BAROH - I,5.084639,97.252363,50,,,,,
11223 - LHOKSUKON,GD112230395,NBG066-00,DS. ALUE PANAH,5.014637,97.183261,50,,,,,
11223 - LHOKSUKON,GD112230396,NBG068-00,DS. BUMBAN,5.005796,97.190648,50,,,,,
11223 - LHOKSUKON,GD112230397,NBG071-00,DS. NIBONG BAROH - II,5.082862,97.253232,50,,,,,
11223 - LHOKSUKON,GD112230398,NBG072-00,DS. MAMPLAM,5.065098,97.236426,50,,,,,
11223 - LHOKSUKON,GD112230210,PBK011-00,GEUREUGEK,5.00574,97.24079,50,,,,,
11223 - LHOKSUKON,GD112230212,PBK012-00,KEUDEE PAYA BAKONG,4.992784,97.228602,100,,,,,
11223 - LHOKSUKON,GD112230127,PBK018-00,DS. BLANG ARA PB-I,5.002127,97.250835,50,,,,,
11223 - LHOKSUKON,GD112230222,PBK020-00,DS. TANJUNG DRIEN  PB,4.971442,97.216924,50,,,,,
11223 - LHOKSUKON,GD112230220,PBK021-00,BLANG GUNCI,4.984955,97.230872,100,,,,,
11223 - LHOKSUKON,GD112230231,PBK022-00,DS. BUKIT GURU-I,4.984834,97.246373,50,,,,,
11223 - LHOKSUKON,GD112230234,PBK032-00,ALUE LEUKOT,4.959305,97.232096,50,,,,,
11223 - LHOKSUKON,GD112230233,PBK033-00,KEBON PIRAK PB,4.963241,97.23992,50,,,,,
11223 - LHOKSUKON,GD112230235,PBK034-00,ALUE BIENG,4.962855,97.229362,50,,,,,
11223 - LHOKSUKON,GD112230236,PBK035-00,PEUREUPOK ALUE BIENG,4.956505,97.22397,50,,,,,
11223 - LHOKSUKON,GD112230237,PBK036-00,BLANG MANEE,4.950521,97.218721,50,,,,,
11223 - LHOKSUKON,GD112230213,PBK037-00,KOMPI,4.9912,97.228755,100,,,,,
11223 - LHOKSUKON,GD112230228,PBK038-00,PANTE KIRO,4.95529,97.18609,100,,,,,
11223 - LHOKSUKON,GD112230217,PBK042-00,DS. LEUHONG SEULEMAK I,4.999218,97.22772,25,,,,,
11223 - LHOKSUKON,GD112230214,PBK043-00,MEURIA SEULEMAK,5.01277,97.23835,50,,,,,
11223 - LHOKSUKON,GD112230215,PBK044-00,DS. TEUNGOH SEULEMAK - I,5.026981,97.241558,25,,,,,
11223 - LHOKSUKON,GD112230216,PBK045-00,ALUE ENTOK,5.031552,97.249211,25,,,,,
11223 - LHOKSUKON,GD112230211,PBK047-00,INDOSAT PAYA BAKONG,4.9941,97.230321,25,,,,,
11223 - LHOKSUKON,GD112230224,PBK048-00,DS. ALUE BAY PY. BAKONG,4.969976,97.215056,50,,,,,
11223 - LHOKSUKON,GD112230232,PBK050-00,TANJUNG SERKUY,4.98259,97.254844,25,,,,,
11223 - LHOKSUKON,GD112230218,PBK052-00,BLANG PAKU,4.997604,97.238289,50,,,,,
11223 - LHOKSUKON,GD112230221,PBK053-00,BLANG SIALET,4.991588,97.245804,50,,,,,
11223 - LHOKSUKON,GD112230227,PBK055-00,DS. LUENG PANTE BAHGIA,4.960589,97.199517,100,,,,,
11223 - LHOKSUKON,GD112230219,PBK057-00,NGA PAYA BAKONG,4.978605,97.233314,50,,,,,
11223 - LHOKSUKON,GD112230226,PBK061-00,DS. PUCUK ALUE SP. PARABOLA,4.959347,97.206781,50,,,,,
11223 - LHOKSUKON,GD112230209,PBK064-00,TUNONG KRUENG,5.016148,97.245565,50,,,,,
11223 - LHOKSUKON,GD112230225,PBK066-00,COT TUFAH,4.961136,97.213126,50,,,,,
11223 - LHOKSUKON,GD112230229,PBK075-00,PANTE KIRO-1,4.953648,97.180506,50,,,,,
11223 - LHOKSUKON,GD112230230,PBK076-00,PANTE KIRO-2,4.949844,97.178572,25,,,,,
11223 - LHOKSUKON,GD112230315,PBK081-00,SARAH PANYANG,4.977548,97.222498,50,,,,,
11223 - LHOKSUKON,GD112230314,PBK087-00,DS MAMPRE PB,4.983746,97.227819,50,,,,,
11223 - LHOKSUKON,GD112230401,PBK089-00,DS. LEUHONG SEULEMAK II,5.001854,97.228659,25,,,,,
11223 - LHOKSUKON,GD112230402,PBK090-00,DS. BLANG DALAM PB,5.002439,97.235977,50,,,,,
11223 - LHOKSUKON,GD112230403,PBK092-00,DS. BLANG ARA PB-II,5.001645,97.249242,50,,,,,
11223 - LHOKSUKON,GD112230404,PBK093-00,DS. PERPOK PB,4.949047,97.226955,50,,,,,
11223 - LHOKSUKON,GD112230406,PBK099-00,DS. CEMPEDAK,4.991279,97.233248,50,,,,,
11223 - LHOKSUKON,GD112230399,PBK100-00,DS. TEUNGOH SEULEMAK - II,5.024833,97.241157,50,,,,,
11223 - LHOKSUKON,GD112230400,PBK103-00,KEUDE PAYA BAKONG-II,4.993962,97.230265,50,,,,,
11223 - LHOKSUKON,GD112230437,PBK104-00,DS. ALUE KAJEUNG PB,4.917345,97.182098,50,,,,,
11223 - LHOKSUKON,GD112230446,PBK105-00,DS. TJ. BEUREUNYONG,4.994114,97.224585,50,,,,,
11223 - LHOKSUKON,GD112230465,PBK106-00,DS. KEUBON PIRAK - II,4.963234,97.243349,50,,,,,
11223 - LHOKSUKON,GD112230112,PRT007-00,PANGEE I,5.019433,97.294551,50,,,,,
11223 - LHOKSUKON,GD112230113,PRT008-00,DS LEUPEE,5.013475,97.284046,100,,,,,
11223 - LHOKSUKON,GD112230132,PRT019-00,KEUDEE ALUE BUNGKOH,4.993411,97.275938,50,,,,,
11223 - LHOKSUKON,GD112230143,PRT023-00,DS. ASAN KRUENG KREH,5.022214,97.310489,50,,,,,
11223 - LHOKSUKON,GD112230144,PRT024-00,REUNGKAM,5.002764,97.301073,50,,,,,
11223 - LHOKSUKON,GD112230145,PRT025-00,BILI BARO,4.982738,97.306174,50,,,,,
11223 - LHOKSUKON,GD112230050,PRT026-00,BRANDANG KRUENG,4.969078,97.307946,50,,,,,
11223 - LHOKSUKON,GD112230135,PRT027-00,ULEE BLANG,4.981409,97.274736,50,,,,,
11223 - LHOKSUKON,GD112230141,PRT028-00,BLANG SIEREN-1,4.960363,97.276692,50,,,,,
11223 - LHOKSUKON,GD112230139,PRT029-00,ALUE LHOK,4.952847,97.260522,50,,,,,
11223 - LHOKSUKON,GD112230131,PRT030-00,JLN.LINE  DS. ALUE BUNGKOH,4.999118,97.271702,50,,,,,
11223 - LHOKSUKON,GD112230128,PRT031-00,MATANG PEUSANGAN-1,5.002595,97.256604,50,,,,,
11223 - LHOKSUKON,GD112230140,PRT046-00,ALUE RIMEE,4.965603,97.276654,50,,,,,
11223 - LHOKSUKON,GD112230134,PRT056-00,BUKET CIBREK MUNJEE VII,4.97741,97.26241,50,,,,,
11223 - LHOKSUKON,GD112230129,PRT063-00,MATANG PEUSANGAN-2,4.991604,97.255608,50,,,,,
11223 - LHOKSUKON,GD112230052,PRT067-00,BRANDANG DAYAH,4.96129,97.31644,50,,,,,
11223 - LHOKSUKON,GD112230142,PRT068-00,BLANG SIEREN-2,4.95299,97.275006,25,,,,,
11223 - LHOKSUKON,GD112230051,PRT069-00,BRANDANG ASAN,4.963728,97.311976,50,,,,,
11223 - LHOKSUKON,GD112230133,PRT070-00,TEUPIN U,4.998505,97.278569,50,,,,,
11223 - LHOKSUKON,GD112230130,PRT072-00,PDAM MUNJEE TUJOH,4.999968,97.27055,100,,,,,
11223 - LHOKSUKON,GD112230138,PRT079-00,BUKIT PIDIE,4.962651,97.257014,50,,,,,
11223 - LHOKSUKON,GD112230298,PRT084-00,DESA MATANG KEH,5.016521,97.287198,50,,,,,
11223 - LHOKSUKON,GD112230300,PRT085-00,DESA ALUE DRIEN,4.973977,97.283843,50,,,,,
11223 - LHOKSUKON,GD112230409,PRT088-00,DS. MENYE VII,4.995873,97.264087,50,,,,,
11223 - LHOKSUKON,GD112230410,PRT095-00,DS. ALUE BUNGKOH,4.994525,97.27583,25,,,,,
11223 - LHOKSUKON,GD112230407,PRT101-00,DS. ARA TON-TON - II,4.989432,97.289712,50,,,,,
11223 - LHOKSUKON,GD112230408,PRT104-00,DS. PANGE-II,5.021205,97.294748,50,,,,,
11223 - LHOKSUKON,GD112230439,PRT105-00,DS. BLANG KUTA,4.996854,97.256509,50,,,,,
11223 - LHOKSUKON,GD112230454,PRT106-00,PTP BERANDANG ASAN,4.954361,97.315909,50,,,,,
11223 - LHOKSUKON,GD112230458,PRT107-00,DESA LEUBOK PIRAK,5.001126,97.265601,50,,,,,
,,PRT108-00,,4.980996,97.295149,,,,,,
11223 - LHOKSUKON,GD112230288,SDR301-00,DS. TANJUNG MESJID ,5.070777,97.231384,100,,,,,
11223 - LHOKSUKON,GD112230290,SDR302-00,PDAM TJG MESJID -1 ,5.068175,97.230666,160,,,,,
11223 - LHOKSUKON,GD112230289,SDR303-00,PDAM TJG MESJID -2,5.068319,97.230732,200,,,,,
11223 - LHOKSUKON,GD112230250,SDR304-00,DS. TEUPIN JOK,5.07511,97.23876,50,,,,,
11223 - LHOKSUKON,GD112230411,SDR305-00,KILANG PADI,5.071188,97.232181,400,,,,,
11223 - LHOKSUKON,GD112230412,SDR306-00,DS. TANJUNG MESJID-1 ,5.071276,97.231486,100,,,,,
11223 - LHOKSUKON,GD112230239,SYA045-00,DS. CALONG PRUEPOK-2,5.09715,97.27006,50,,,,,
11223 - LHOKSUKON,GD112230417,SYA073-00,DS. MANYANG TUNONG,5.087148,97.264235,50,,,,,
11223 - LHOKSUKON,GD112230244,SYA201-00,DS. MEE AROEN  -1,5.089994,97.250617,100,,,,,
11223 - LHOKSUKON,GD112230240,SYA202-00,DS. U PEUREUPOK DALAM,5.093373,97.266411,50,,,,,
11223 - LHOKSUKON,GD112230074,SYA203-00,PRUEPOK-1,5.106305,97.273676,100,,,,,
11223 - LHOKSUKON,GD112230238,SYA204-00,DS. CALONG,5.09781,97.27488,100,,,,,
11223 - LHOKSUKON,GD112230075,SYA205-00,PRUEPOK-2,5.106409,97.272238,50,,,,,
11223 - LHOKSUKON,GD112230308,SYA206-00,PEURUPOK 3,5.105947,97.270401,50,,,,,
11223 - LHOKSUKON,GD112230316,SYA207-00,SMKN SA PEURUPOK,5.103588,97.275615,50,,,,,
11223 - LHOKSUKON,GD112230413,SYA208-00,DS. PEURUPOK-4 LUAR,5.10574,97.278925,50,,,,,
11223 - LHOKSUKON,GD112230241,SYA212-00,DS. TUTOENG PERUPOK,5.081813,97.263107,50,,,,,
11223 - LHOKSUKON,GD112230416,SYA221-00,PABRIK ES ARWANA JAYA,5.10594,97.283488,400,,,,,
11223 - LHOKSUKON,GD112230487,SYA222-00,Pompanisasi Peureupok,5.107937,97.276347,50,,,,,
11223 - LHOKSUKON,GD112230264,TLS001-00,DS. BLANG BIDUEK ,5.047818,97.269086,25,,,,,
11223 - LHOKSUKON,GD112230256,TLS002-00,DS. RAYEUK MUNYEE 1,5.05765,97.267296,100,,,,,
11223 - LHOKSUKON,GD112230254,TLS003-00,DS. SB JAMAN-1 BLG JRUEN,5.0647,97.2684,50,,,,,
11223 - LHOKSUKON,GD112230252,TLS004-00,DS. ALUE TL TGK.DIBALE-1,5.06897,97.2646,100,,,,,
11223 - LHOKSUKON,GD112230274,TLS007-00,DS. JEUMPA ,5.068741,97.272519,100,,,,,
11223 - LHOKSUKON,GD112230276,TLS008-00,DS. MATANG BEN-1 ,5.071669,97.289026,100,,,,,
11223 - LHOKSUKON,GD112230277,TLS009-00,DS. HUENG ,5.07387,97.29903,100,,,,,
11223 - LHOKSUKON,GD112230068,TLS010-00,SP LANDING,5.078007,97.302496,100,,,,,
11223 - LHOKSUKON,GD112230263,TLS011-00,DS. SUPENG ,5.05048,97.27502,100,,,,,
11223 - LHOKSUKON,GD112230275,TLS013-00,DS. UJG BAROEH BERGANG ,5.074584,97.279278,100,,,,,
11223 - LHOKSUKON,GD112230261,TLS017-00,DS. UJONG BAROEH SB,5.054067,97.258021,50,,,,,
11223 - LHOKSUKON,GD112230280,TLS018-00,DS. KEUTAPANG BAYI,5.043584,97.248015,100,,,,,
11223 - LHOKSUKON,GD112230282,TLS019-00,DS. MATANG BALOY,5.03252,97.2349,50,,,,,
11223 - LHOKSUKON,GD112230283,TLS020-00,DS. ALUE GAMPONG ,5.019798,97.225379,50,,,,,
11223 - LHOKSUKON,GD112230285,TLS021-00,DS. HAGU BAYI ,5.01252,97.2116,100,,,,,
11223 - LHOKSUKON,GD112230286,TLS022-00,DS. TEUPIN MEE MNS BLANG ,5.029238,97.238855,50,,,,,
11223 - LHOKSUKON,GD112230269,TLS023-00,DS. ALUE IE MIRAH-I,5.022623,97.214179,50,,,,,
11223 - LHOKSUKON,GD112230279,TLS024-00,DS. SB JMN TUNONG (KLASTER-3),5.041394,97.257866,25,,,,,
11223 - LHOKSUKON,GD112230271,TLS025-00,DS. ALUE NGOM ,5.014003,97.191067,50,,,,,
11223 - LHOKSUKON,GD112230273,TLS026-00,DS. BLANG PIE ,5.001947,97.194,50,,,,,
11223 - LHOKSUKON,GD112230258,TLS028-00,DS. MATANG BEN-2 ,5.07041,97.29211,50,,,,,
11223 - LHOKSUKON,GD112230272,TLS029-00,DS. PAYA SUTRA ,5.018187,97.171797,50,,,,,
11223 - LHOKSUKON,GD112230284,TLS030-00,DS. LEUHOENG (BAYI) ,5.00865,97.22149,50,,,,,
11223 - LHOKSUKON,GD112230069,TLS031-00,SP. LANDENG BESCLOR CAMP,5.07461,97.302613,630,,,,,
11223 - LHOKSUKON,GD112230253,TLS032-00,KD BL JRUEN TGK.DIBALE-2,5.067409,97.264707,100,,,,,
11223 - LHOKSUKON,GD112230262,TLS035-00,SMK RAYEUK MUNJEE ,5.055151,97.267338,50,,,,,
11223 - LHOKSUKON,GD112230259,TLS037-00,DS. SIMPANG RANGKAYA,5.054761,97.262772,100,,,,,
11223 - LHOKSUKON,GD112230270,TLS040-00,DS. MADDI,5.017236,97.197835,50,,,,,
11223 - LHOKSUKON,GD112230242,TLS041-00,DS. AMPEH ALUE MASYIK TL,5.072151,97.261922,100,,,,,
11223 - LHOKSUKON,GD112230257,TLS042-00,DS.RAYEK NALEUNG,5.060138,97.278178,100,,,,,
11223 - LHOKSUKON,GD112230255,TLS044-00,DS. SB JAMAN-2 BLG JRUEN,5.06163,97.26926,100,,,,,
11223 - LHOKSUKON,GD112230287,TLS048-00,DS. TEUPIN MEE 2,5.022775,97.234762,50,,,,,
11223 - LHOKSUKON,GD112230260,TLS049-00,DS. SIMPANG RANGKAYA 2,5.05678,97.259997,100,,,,,
11223 - LHOKSUKON,GD112230319,TLS050-00,DS TRIENG TL,5.052558,97.255861,50,,,,,
11223 - LHOKSUKON,GD112230419,TLS051-00,DS. PAYA BEURANDANG-2,5.087717,97.301051,50,,,,,
11223 - LHOKSUKON,GD112230321,TLS052-00,BLANG BIDUEK 2,5.04876,97.27064,100,,,,,
11223 - LHOKSUKON,GD112230420,TLS055-00,DS.ALUE KEUJRUEN,5.098506,97.293822,50,,,,,
11223 - LHOKSUKON,GD112230307,TLS056-00,DESA PULO U 2,5.090904,97.299369,50,,,,,
11223 - LHOKSUKON,GD112230320,TLS057-00,MANYANG BAYI,5.046694,97.250951,50,,,,,
11223 - LHOKSUKON,GD112230322,TLS058-00,MATANG BALOY,5.024411,97.22841,50,,,,,
